"","CNPJ_FDO","DT_COMPTC","VL_TOTAL","VL_QUOTA","PATRIM_LIQ","CAPTC_DIA","RESG_DIA","NR_COTST"
"4297","20139342000102",2015-08-28,96521840.21,0.99699,96518649.51,0,0,"21"
"4298","19768733000107",2015-08-28,404185110.26,1.011551,404168040.21,0,0,"91"
"4299","20139534000100",2015-08-28,136758542.36,0.979623,136752787.36,0,0,"22"
"4300","10577503000188",2015-08-28,471019199.98,1.194767,471002034.51,108297.18,1866746.92,"169"
"4301","14386926000171",2015-08-28,1749824913.27,1.33446,1749742838.85,1990180.04,6609549.71,"372"
"4302","14508643000155",2015-08-28,162643359.64,1.295294,162621327.68,23323165.09,7609729.39,"132"
"4303","10740658000193",2015-08-28,4002616041.32,1.74388,4002426015.89,23844.04,13017036.02,"740"
"4304","11060913000110",2015-08-28,3871405928.49,1.771777,3871224784.8,1202493.57,3501205.67,"622"
"4305","20139595000178",2015-08-28,307979365.14,1.002492,307965526.88,0,0,"46"
"4306","12321826000131",2015-08-28,90639943.3,1.779258,90635589.99,0,0,"54"
"4307","22791074000126",2015-08-28,140060955.37,0.992153,140055015.42,0,0,"17"
"4308","21919953000128",2015-08-28,331995689.39,0.969516,331980898,0,0,"56"
"4309","21918953000103",2015-08-28,237252389.3,1.001656,237242844.55,0,0,"54"
"4310","15154441000115",2015-08-28,296694028.28,0.967643,296296307.09,0,0,"116"
"4311","21918988000142",2015-08-28,763172276.1,1.007425,763138632.4,0,0,"113"
"4312","832435000100",2015-08-28,1166554016.44,2111.924059,1166530329.02,8819000,87453252.9,"100"
"4313","10740670000106",2015-08-28,7983289759.67,1.667257,7982393964.83,20433136.81,33657077.15,"1222"
"4314","13593438000172",2015-08-28,194830301.64,150.4077858,194746780.04,0,0,"5"
"4315","9215250000113",2015-08-28,1106052839.66,2.0746626,1105832060.38,37646810.02,60991165.26,"517"
"4316","3069104000140",2015-08-28,5041860958.81,8.3420123,5041261376.05,29056485.49,36675567.23,"1231"
"4317","975480000106",2015-08-03,10349214993.94,20.0981677,10349339594.41,15295323.91,41903407.12,"368"
"4318","19303793000146",2015-08-03,323071557.52,1.253785069,323062146.51,0,0,"95"
"4319","7442078000105",2015-08-03,5418859407.85,3.123878357,5418745474.61,105586.28,0,"631"
"4320","13322205000135",2015-08-03,3953503338.93,1.613323657,3953420588.83,30942225.26,1386.76,"572"
"4321","19523306000150",2015-08-03,262452052.79,1.202507603,262443354.31,0,0,"33"
"4322","3543447000103",2015-08-03,999508315.09,11.318937,999493965.77,1040898.16,231250,"174"
"4323","13077418000149",2015-08-03,5627191744.68,1.509284,5627137481.73,39155576.22,137955001.62,"763"
"4324","2296928000190",2015-08-03,1340926326.64,5.985838079,1340888608.41,25117176.9,5499430.1,"159"
"4325","5164358000173",2015-08-03,348755037.82,2.801913,348765363.93,43313.35,516838.53,"142"
"4326","3737206000197",2015-08-03,3488390490.95,2.45575,3488182549.61,39566452.58,21358379.73,"662"
"4327","19768733000107",2015-08-03,418754740.87,1.048015,418737283.13,0,0,"91"
"4328","11328882000135",2015-08-03,7128260619.49,1.730625,7128218077.48,15611601.41,34596236.08,"1137"
"4329","14386926000171",2015-08-03,1683780870.29,1.334127,1683699422.94,24132553.24,187309.2,"362"
"4330","14508643000155",2015-08-03,112516672.93,1.283258,112497033.16,1412618.08,16403495.14,"128"
"4331","11060913000110",2015-08-03,3935249512.13,1.773224,3935055545.77,41476169.75,54143052.01,"615"
"4332","21919953000128",2015-08-03,345187674.63,1.008052,345176309.46,0,0,"56"
"4333","10740658000193",2015-08-03,4354429399.21,1.778005,4354213076.03,50165296.44,6667113.33,"765"
"4334","21918988000142",2015-08-03,780095258.16,1.029763,780059745.03,0,0,"113"
"4335","21918953000103",2015-08-03,245793661.64,1.037719,245784410.95,0,0,"54"
"4336","15154441000115",2015-08-03,315247555.01,1.027912,314750907.37,0,0,"116"
"4337","20139534000100",2015-08-03,144908100.05,1.038004,144902621.71,0,0,"22"
"4338","10577503000188",2015-08-03,488691716.9,1.229358,488673395.07,1500000,183756.28,"177"
"4339","20139595000178",2015-08-03,322181699.81,1.048721,322167065.43,0,0,"46"
"4340","12321826000131",2015-08-03,89952949.92,1.765798,89949943.45,0,0,"54"
"4341","10986880000170",2015-08-03,825760846.77,1.803174,825754838.4,0,0,"122"
"4342","11492176000124",2015-08-03,907185090.62,1.6401366,907207178.37,660516.73,0,"86"
"4343","10322633000170",2015-08-03,3809261779.85,1.861599,3808909158.13,40251330.97,23562348.87,"2005"
"4344","10740670000106",2015-08-03,8135387906.61,1.651275,8133930427.28,107559820.9,45589352.22,"1211"
"4345","3256793000100",2015-08-03,3864615934.49,8.0025171,3864009925.25,3872428.12,166770993.46,"240"
"4346","20139342000102",2015-08-03,100233530.07,1.035333,100230610.45,0,0,"21"
"4347","11046645000181",2015-08-03,4119232519.84,1.669895628,4119163012,86219797.14,2061883.58,"19"
"4348","13327340000173",2015-08-03,995880887.31,1.557884328,995856017.6,0,771452.36,"317"
"4349","20216216000104",2015-08-03,118622680.76,1.1242139,118617770.12,287138.33,0,"36"
"4350","12845801000137",2015-08-03,476117015.36,1.4127049,511778366.03,0,0,"41"
"4351","8702798000125",2015-08-03,1130573270.33,2.4363576,1130562252.71,0,0,"93"
"4352","9215250000113",2015-08-03,1223899876.39,2.0543834,1223888086.49,30798929.18,31170812.12,"503"
"4353","832435000100",2015-08-03,1262347765.84,2090.530369,1262326836.23,2428720,751952.58,"100"
"4354","11898349000109",2015-08-03,292671383.03,1.6149237,285884697.8,12000,148420.69,"4095"
"4355","7972299000195",2015-08-03,548652063.29,1.8197648,543184659.76,21423.5,205999.7,"24704"
"4356","3069104000140",2015-08-03,4827184432.93,8.2583516,4826470558.72,28964286.18,30755892.54,"1186"
"4357","3399411000190",2015-08-03,5809508670.26,8.0265846,5808310857.4,69975638.6,54029955.46,"416"
"4358","13593438000172",2015-08-03,193120312.58,149.0648186,193007917.08,0,0,"5"
"4359","975480000106",2015-08-31,10102242648.92,20.3126019,10100766211.63,26616560.73,137209678.41,"354"
"4360","10322633000170",2015-08-31,3903404430.29,1.881775,3903126867.19,18671766.97,27978260.13,"2101"
"4361","10740670000106",2015-08-31,7967414739.72,1.667446,7965352287.38,57700918.39,75647478.84,"1223"
"4362","5164358000173",2015-08-31,361126602.66,2.829274,361106798.94,2882999.06,410128.52,"142"
"4363","19768733000107",2015-08-31,403006231.3,1.008594,402986190.44,0,0,"91"
"4364","20139534000100",2015-08-31,135638566.43,0.971594,135632006.85,0,0,"22"
"4365","3737206000197",2015-08-31,3503077874.54,2.482188,3502863298.78,64948372.82,458007078.45,"672"
"4366","10577503000188",2015-08-31,436648732.24,1.183647,436626027.88,31870,30024103.03,"169"
"4367","14386926000171",2015-08-31,1747971893.54,1.331896,1747877103.53,2363169.35,867807.13,"372"
"4368","14508643000155",2015-08-31,147426188.87,1.295931,147398865.24,12917657.79,28220080.83,"130"
"4369","10740658000193",2015-08-31,3972098523.88,1.731251,3971882522.76,553908.28,2111334.24,"739"
"4370","11060913000110",2015-08-31,3860137337.77,1.767341,3859928140.21,1488283.23,3093525.08,"620"
"4371","20139595000178",2015-08-31,305716635.42,0.995118,305700228.36,0,0,"46"
"4372","22791074000126",2015-08-31,139030772.47,0.984862,139025727.64,0,0,"17"
"4373","21918988000142",2015-08-31,762769268.04,1.006886,762730108.34,0,0,"113"
"4374","21919953000128",2015-08-31,330385896.76,0.96481,330369458.99,0,0,"56"
"4375","21918953000103",2015-08-31,236559962.66,0.998727,236549092.95,0,0,"54"
"4376","15154441000115",2015-08-31,292221182.91,0.952969,291803057.73,0,0,"116"
"4377","20139342000102",2015-08-31,96053144.97,0.992151,96050179.1,0,0,"21"
"4378","11046645000181",2015-08-31,3911863410.63,1.68738617,3911794238.64,3208157.95,424152941.94,"19"
"4379","13322205000135",2015-08-31,4163230048.4,1.609485102,4163147782.51,13643910.2,6282906.31,"583"
"4380","13327340000173",2015-08-31,945584170.76,1.499881943,945560848.67,0,755495.45,"303"
"4381","19303793000146",2015-08-31,308483521.87,1.232628541,308474481.08,0,0,"95"
"4382","19523306000150",2015-08-31,250615051.54,1.181694592,250606503.11,0,0,"33"
"4383","3543447000103",2015-08-31,1132526801.13,11.277879,1132510124.47,3e+06,125000,"183"
"4384","11328882000135",2015-08-31,6948843830.82,1.74735,6948801926.67,12298444.27,37138343.94,"1137"
"4385","13077418000149",2015-08-31,5275085663.44,1.525307,5275034019.33,36430024.76,53568863.31,"781"
"4386","11898349000109",2015-08-31,273463484.24,1.5109786,268530585.79,34000,38100.07,"4013"
"4387","7972299000195",2015-08-31,506780712.61,1.7076117,506320798.89,84980.19,66711.59,"24398"
"4388","7442078000105",2015-08-31,4951007517.62,3.049844858,4950905293.76,718481.71,3492107.13,"622"
"4389","3399411000190",2015-08-31,6036096841.35,8.1114514,6035060462.88,92396360.15,84454533.23,"402"
"4390","10986880000170",2015-08-31,650261787.76,1.7587557,650127156.46,0,9200,"118"
"4391","11492176000124",2015-08-31,886213671.03,1.6569207,886129900.57,3445557.23,0,"88"
"4392","20216216000104",2015-08-31,140545527.73,1.1181293,140521057.66,0,0,"38"
"4393","12845801000137",2015-08-31,476118660.41,1.4060887,513776768.49,0,0,"41"
"4394","8702798000125",2015-08-31,1038269659.67,2.3751879,1038086029.93,3260755.37,0,"94"
"4395","3256793000100",2015-08-31,4102479971.33,8.0857544,4101932983.88,15145268.74,92480565.32,"240"
"4396","12321826000131",2015-08-31,90670065.3,1.779845,90665498.19,0,0,"54"
"4397","2296928000190",2015-08-31,1454719209.07,6.050013565,1454680718.16,20587112.39,46455102.93,"162"
"4398","13593438000172",2015-08-31,194911365.43,150.465419,194821403.07,0,0,"5"
"4399","9215250000113",2015-08-31,1084834772.13,2.0757357,1084605648.79,10670435.87,32468842.35,"517"
"4400","832435000100",2015-08-31,1162773604.98,2113.047647,1162737538.72,3132418.97,7545827.56,"100"
"4401","3069104000140",2015-08-31,5036340300.83,8.3464838,5035608354.53,46314539.72,54669771.01,"1233"
"4402","10740670000106",2015-08-04,7970034965.98,1.652124,7969886509.81,11949450.67,180175413.5,"1212"
"4403","10322633000170",2015-08-04,3775231322.59,1.862581,3774983194.51,22725473.51,58660638.85,"2006"
"4404","10577503000188",2015-08-04,489936314.77,1.232571,489932363.07,0,18235.7,"177"
"4405","14386926000171",2015-08-04,1685277817.44,1.334456,1685248162.08,2212866.08,1079104.31,"362"
"4406","10740658000193",2015-08-04,4363247357.39,1.781722,4363165095.46,466456.34,616612.29,"765"
"4407","20139595000178",2015-08-04,322948720.55,1.051251,322944276.91,0,0,"46"
"4408","975480000106",2015-08-04,10345601126.96,20.1089469,10345325446.83,14450620.38,24015425.76,"366"
"4409","5164358000173",2015-08-04,348944529.22,2.803272,348933915.12,9191,9800,"142"
"4410","11060913000110",2015-08-04,3937585264.97,1.77369,3937512598.28,3617332.87,2193611.3,"615"
"4411","21918988000142",2015-08-04,780451162.4,1.030266,780440944.62,0,0,"113"
"4412","21919953000128",2015-08-04,345275154.39,1.008322,345268912.03,0,0,"56"
"4413","21918953000103",2015-08-04,245795299.29,1.037764,245794904.61,0,0,"54"
"4414","3543447000103",2015-08-04,1000102199.79,11.322179,1000087733.69,807497.36,5e+05,"175"
"4415","11898349000109",2015-08-04,295944333.92,1.6210118,286936408.98,11000,37032.41,"4091"
"4416","832435000100",2015-08-04,1269214733.85,2091.651783,1269194742.56,6610366.81,419605.07,"100"
"4417","14508643000155",2015-08-04,113184579.02,1.283888,113180258.72,3860413.19,3232446.52,"128"
"4418","12321826000131",2015-08-04,89994841.21,1.766684,89995044.34,0,0,"54"
"4419","8702798000125",2015-08-04,1132771900.35,2.4410758,1132751698.05,0,0,"93"
"4420","3399411000190",2015-08-04,5793275278.6,8.0309086,5792113529.41,34247082.65,53573413.66,"417"
"4421","3737206000197",2015-08-04,3441211444.79,2.457042,3441124708.79,9508640.95,58401657.1,"662"
"4422","19768733000107",2015-08-04,418759056.09,1.04806,418755229.51,0,0,"91"
"4423","20139534000100",2015-08-04,145247040.99,1.040474,145247483.2,0,0,"22"
"4424","7972299000195",2015-08-04,542015464.99,1.8258781,544616525.87,18459.91,530818.48,"24686"
"4425","10986880000170",2015-08-04,827418666.59,1.8067794,827405911.55,0,0,"122"
"4426","15154441000115",2015-08-04,314330491.69,1.026458,314305722.45,0,0,"116"
"4427","11492176000124",2015-08-04,907581563.55,1.6405739,907549070.25,1e+05,0,"86"
"4428","20216216000104",2015-08-04,118650245.58,1.124465,118644269.33,0,0,"36"
"4429","20139342000102",2015-08-04,100255505.62,1.03561,100257373.15,0,0,"21"
"4430","9215250000113",2015-08-04,1237383635.1,2.0554448,1237360707.53,33110634.67,20270307.94,"504"
"4431","13593438000172",2015-08-04,193229101.69,149.1439488,193110374.11,0,0,"5"
"4432","2296928000190",2015-08-04,1326628909.09,5.989251818,1326589924.39,6357390.77,21420787,"159"
"4433","19523306000150",2015-08-04,262749640.42,1.203870265,262740750.79,0,0,"33"
"4434","11328882000135",2015-08-04,7097445214.29,1.731513,7097402561.59,18806041.34,53280182.89,"1137"
"4435","13077418000149",2015-08-04,5636472891.76,1.510127,5636419254.42,13138420.84,7001253.21,"763"
"4436","12845801000137",2015-08-04,475144536.75,1.4137401,512153378.18,0,0,"41"
"4437","3256793000100",2015-08-04,3947984315.99,8.0066698,3947353565.81,85238933.94,3900390.14,"241"
"4438","13322205000135",2015-08-04,3960479447.68,1.613751366,3960394360.06,6929177.94,1003500,"572"
"4439","13327340000173",2015-08-04,995278452.46,1.562069428,995253056.75,0,3278228.18,"316"
"4440","19303793000146",2015-08-04,323322261.76,1.254757169,323312626.84,0,0,"95"
"4441","11046645000181",2015-08-04,4214120819.95,1.670763753,4214048731.8,182423440,89679142.39,"19"
"4442","3069104000140",2015-08-04,4945560758.28,8.2627971,4945018739.46,136232746.88,20282659.25,"1188"
"4443","7442078000105",2015-08-04,5429762823.94,3.130038792,5429645912.03,1714947.85,1500531.3,"631"
"4444","975480000106",2015-08-05,10333424711.41,20.1195079,10333442728.78,4932724.13,22248690.91,"365"
"4445","20139342000102",2015-08-05,99931581.79,1.03225,99932090.9,0,0,"21"
"4446","21918953000103",2015-08-05,245261978.78,1.035509,245260808.01,0,0,"54"
"4447","15154441000115",2015-08-05,312836465.31,1.021508,312790060.51,0,0,"116"
"4448","5164358000173",2015-08-05,346873258.99,2.804378,346883311.93,395279.48,2583550.71,"141"
"4449","3737206000197",2015-08-05,3435786247.45,2.458348,3435668239.69,11502990.89,18788532.87,"661"
"4450","10322633000170",2015-08-05,3792048724.79,1.863575,3791721289.53,23789646.02,9066832.36,"2010"
"4451","10740670000106",2015-08-05,7980387912.31,1.65267,7979451982.77,14190510.37,7258954.75,"1214"
"4452","2296928000190",2015-08-05,1325979307.55,5.9924576,1325939338.04,6412456.72,7773108.17,"159"
"4453","7442078000105",2015-08-05,5388827917.73,3.106016253,5388708437.51,735206.72,1032,"631"
"4454","11046645000181",2015-08-05,4226925530.11,1.671631388,4226850789.74,34841555.25,24227869.19,"19"
"4455","13322205000135",2015-08-05,4038454003.56,1.611766777,4038366723.84,82842904.15,52.4,"572"
"4456","13327340000173",2015-08-05,984787776.05,1.545603154,984761775.47,0,0,"316"
"4457","19303793000146",2015-08-05,321787201.56,1.248798762,321777327.32,0,0,"95"
"4458","19523306000150",2015-08-05,261293731.01,1.197198376,261284632.87,0,0,"33"
"4459","19768733000107",2015-08-05,417852209.55,1.045783,417845378.99,0,0,"91"
"4460","20139534000100",2015-08-05,143751406.14,1.029754,143750976.93,0,0,"22"
"4461","11328882000135",2015-08-05,7096487993.44,1.732053,7096445275.4,5762839.11,8932681.42,"1137"
"4462","13077418000149",2015-08-05,5648867532.1,1.510912,5648813662.34,12651689.17,3187046.24,"764"
"4463","3543447000103",2015-08-05,998859227.8,11.30806,998844581.44,731993.09,728029.34,"175"
"4464","832435000100",2015-08-05,1268889448.09,2092.75611,1268869391.94,160000,1155446.02,"100"
"4465","10577503000188",2015-08-05,481691309.25,1.219881,481683106.75,0,3205069.25,"176"
"4466","14386926000171",2015-08-05,1693830877.19,1.332916,1693787019.03,10605873.91,122108.42,"363"
"4467","14508643000155",2015-08-05,118783768.82,1.284518,118774357.88,7934606.52,2396094.91,"128"
"4468","10740658000193",2015-08-05,4323116157.23,1.767175,4322998760.01,3588896.69,8131037.77,"764"
"4469","11060913000110",2015-08-05,3951125064.44,1.771369,3951020150.87,22089189.82,3430020.41,"616"
"4470","20139595000178",2015-08-05,320202933.55,1.04231,320197627.86,0,0,"46"
"4471","12321826000131",2015-08-05,90040695.4,1.767569,90040143.87,0,0,"54"
"4472","21918988000142",2015-08-05,780535669.72,1.03037,780519473.54,0,0,"113"
"4473","21919953000128",2015-08-05,344157862.73,1.005055,344150335.42,0,0,"56"
"4474","3256793000100",2015-08-05,3966176016.19,8.0108257,3965525730.17,44680022.74,28556748.54,"241"
"4475","10986880000170",2015-08-05,820951517.12,1.7926425,820931999.45,0,0,"122"
"4476","11492176000124",2015-08-05,908025197.34,1.6414184,908016229.96,0,0,"86"
"4477","20216216000104",2015-08-05,123122135.58,1.1224782,123115092.57,4680452.17,0,"37"
"4478","12845801000137",2015-08-05,473343464.47,1.4103654,510930825.91,0,0,"41"
"4479","8702798000125",2015-08-05,1122432824.74,2.4219023,1122403439.78,0,1451033.11,"93"
"4480","3399411000190",2015-08-05,5772675265.58,8.035053,5771473840.6,23559567.14,47188249.5,"417"
"4481","11898349000109",2015-08-05,293020732.79,1.6269016,287952700.61,75088.87,101354.81,"4085"
"4482","7972299000195",2015-08-05,548494252.76,1.8336366,546660869.33,21955.91,291776.46,"24679"
"4483","9215250000113",2015-08-05,1240125572.73,2.0565092,1240090680.5,18253310.66,16164082,"504"
"4484","13593438000172",2015-08-05,193337952.32,149.2231239,193212889.43,0,0,"5"
"4485","3069104000140",2015-08-05,4930220063.58,8.2671909,4929988725.25,23604531.33,41264091.85,"1186"
"4486","19303793000146",2015-08-06,317584652.16,1.23249956,317577520.3,0,0,"95"
"4487","11328882000135",2015-08-06,7106907254.71,1.731499,7106864262.79,15274809.99,2585116.39,"1137"
"4488","7442078000105",2015-08-06,5268763866.38,3.065891899,5268692046.39,344848.81,50748454.36,"630"
"4489","3543447000103",2015-08-06,994182993.28,11.251768,994168181.25,295833.04,0,"175"
"4490","11898349000109",2015-08-06,286092278.27,1.598363,282309271.87,9830.2,602083.5,"4078"
"4491","11046645000181",2015-08-06,3971398550.75,1.672500163,3971357064.34,320000,258010491.36,"18"
"4492","13322205000135",2015-08-06,4046839924.19,1.603905825,4046786075.1,36345380.25,8230000,"573"
"4493","13327340000173",2015-08-06,968253797.08,1.519902725,968237067.22,0,150000,"316"
"4494","19523306000150",2015-08-06,257848267.52,1.181421534,257841388.76,0,0,"33"
"4495","13077418000149",2015-08-06,5631193228.86,1.511639,5631139009.78,6351997.74,26744806.9,"765"
"4496","14386926000171",2015-08-06,1687560217.98,1.326688,1687502780.13,1652411.12,23200.73,"363"
"4497","10322633000170",2015-08-06,3812459389,1.864592,3812007813.33,46231106.99,28013875.49,"2010"
"4498","20139342000102",2015-08-06,98857111.73,1.021148,98857297.74,0,0,"21"
"4499","20139534000100",2015-08-06,141398962.26,1.012894,141397368.64,0,0,"22"
"4500","21919953000128",2015-08-06,340465127.9,0.994258,340453118.7,0,0,"56"
"4501","10740670000106",2015-08-06,7995117115.92,1.652247,7991710012.01,24227237.37,9926871.68,"1214"
"4502","2296928000190",2015-08-06,1359640630.61,5.995671986,1359612171.75,36611388.64,3649795.78,"159"
"4503","832435000100",2015-08-06,1270537103.3,2093.880851,1270332406.18,1686805.31,905738.59,"100"
"4504","7972299000195",2015-08-06,536836258.85,1.7986752,536000706.05,41880.44,396720.72,"24666"
"4505","19768733000107",2015-08-06,414473208.74,1.037314,414461437.73,0,0,"91"
"4506","3256793000100",2015-08-06,3931812870.3,8.014975,3931134857.28,27406201.24,63851066.99,"241"
"4507","14508643000155",2015-08-06,120359956.38,1.285149,120346428.32,4528770.08,3015046.87,"128"
"4508","11060913000110",2015-08-06,3946403486.44,1.762252,3946264661.48,15671295.03,90815.27,"617"
"4509","20139595000178",2015-08-06,315571400.62,1.027221,315562330.64,0,0,"46"
"4510","12321826000131",2015-08-06,90086568.88,1.768455,90085263.85,0,0,"54"
"4511","21918988000142",2015-08-06,780032619.32,1.029694,780007572.34,0,0,"113"
"4512","15154441000115",2015-08-06,308761335.59,1.008129,308693399.01,0,0,"116"
"4513","12845801000137",2015-08-06,470103442.73,1.4015368,507732486.07,0,0,"41"
"4514","9215250000113",2015-08-06,1266006165.59,2.0575696,1230290753.78,32513482.53,42952826.59,"504"
"4515","13593438000172",2015-08-06,193446862.03,149.3023421,193315460.56,0,0,"5"
"4516","975480000106",2015-08-06,10315188303.1,20.1302809,10315863632.79,20076796.49,43188929.99,"361"
"4517","5164358000173",2015-08-06,347462658.73,2.804901,347525574.39,628670.76,51100,"141"
"4518","3737206000197",2015-08-06,3452449537.89,2.459683,3452304304.67,19685056,4914722.44,"663"
"4519","10577503000188",2015-08-06,467717456.57,1.199667,467704734.89,10000,6006800,"176"
"4520","10740658000193",2015-08-06,4255974179.25,1.743136,4255820303.72,1501816.83,9874815.5,"762"
"4521","21918953000103",2015-08-06,243277486.04,1.027122,243274491.57,0,0,"54"
"4522","10986880000170",2015-08-06,810040131.14,1.7690836,810013956.21,0,129350,"122"
"4523","11492176000124",2015-08-06,886854485.41,1.6419559,886955546.67,55000,21413000,"86"
"4524","20216216000104",2015-08-06,98292914.8,1.1155461,98284767.4,0,24070000,"37"
"4525","3399411000190",2015-08-06,5886491755.02,8.0392489,5885283828.61,128098925.35,17302858.16,"418"
"4526","8702798000125",2015-08-06,1085566272.75,2.388725,1085527766.28,0,21500000,"93"
"4527","3069104000140",2015-08-06,4933410379.22,8.2716282,4933125910.55,33594608.65,33103528.48,"1190"
"4528","19303793000146",2015-08-07,315726586.51,1.225291588,315720245.94,0,0,"95"
"4529","11328882000135",2015-08-07,7037459362.18,1.731801,7037417272.26,21758567.33,92445202.31,"1136"
"4530","19523306000150",2015-08-07,256482910.3,1.175169288,256476856.5,0,0,"33"
"4531","3543447000103",2015-08-07,992976988.1,11.233918,992963096.93,408562.75,36482.16,"175"
"4532","7972299000195",2015-08-07,528471007.68,1.7581321,523447408.46,30024.34,616588.27,"24645"
"4533","11046645000181",2015-08-07,3970336604,1.673371782,3970295097.04,13251010.06,16382641.08,"18"
"4534","10986880000170",2015-08-07,806364884.18,1.7609768,806332083.14,30000,0,"122"
"4535","20216216000104",2015-08-07,98358366.1,1.1132228,98349314.16,269244.5,0,"37"
"4536","11492176000124",2015-08-07,886690692.44,1.6414369,886724009,50000,1200,"86"
"4537","13327340000173",2015-08-07,962521445.09,1.510906699,962505249.28,0,1000,"316"
"4538","13077418000149",2015-08-07,5428935855.44,1.512404,5428882913.54,20853620.31,225961223.98,"765"
"4539","11898349000109",2015-08-07,279569151.61,1.5620825,275840221.74,16000,77049.07,"4073"
"4540","7442078000105",2015-08-07,5211557880.32,3.052021169,5211484817.91,2195369.35,35565943.04,"629"
"4541","13322205000135",2015-08-07,4044389190.82,1.601258038,4044334105.72,4237992.74,9377.88,"574"
"4542","12845801000137",2015-08-07,468673604.11,1.3985044,506633952.03,0,0,"41"
"4543","21919953000128",2015-08-07,338865943.68,0.989586,338853217.84,0,0,"56"
"4544","8702798000125",2015-08-07,1080493250.17,2.3775423,1080445913.33,0,0,"93"
"4545","20139342000102",2015-08-07,98394535.57,1.016342,98392112.91,0,0,"21"
"4546","19768733000107",2015-08-07,413179048.59,1.034067,413164339.4,0,0,"91"
"4547","10577503000188",2015-08-07,461305724.45,1.19253,461289701.35,90722.17,3723306.64,"175"
"4548","11060913000110",2015-08-07,3949045487.14,1.759296,3948874360.35,9985307.85,757228.87,"619"
"4549","20139595000178",2015-08-07,314285224.73,1.023029,314274564.46,0,0,"46"
"4550","21918953000103",2015-08-07,242521240.51,1.023908,242513090.63,0,0,"54"
"4551","20139534000100",2015-08-07,140734767.5,1.008117,140730516.69,0,0,"22"
"4552","21918988000142",2015-08-07,780215798.49,1.029931,780187168.77,0,0,"113"
"4553","832435000100",2015-08-07,1270480715.39,2095.289914,1270461386.81,18403000,19128880.95,"100"
"4554","3737206000197",2015-08-07,3535869328.6,2.461457,3535713120.3,131496985.05,50578078.81,"662"
"4555","10322633000170",2015-08-07,3848240681.79,1.866052,3847673648.86,61888989.18,29208010.78,"2018"
"4556","12321826000131",2015-08-07,90148025.07,1.769634,90145320.17,0,0,"54"
"4557","3399411000190",2015-08-07,5957098257.49,8.0435407,5956825207.37,92904620.04,24505080.86,"418"
"4558","3069104000140",2015-08-07,4877792250.15,8.2762039,4877425640.52,36518108.2,94947308.45,"1191"
"4559","975480000106",2015-08-07,10308024443.76,20.1413086,10307713501.38,6104595.68,19905937.5,"362"
"4560","9215250000113",2015-08-07,1294297538.74,2.0586367,1258552221.83,52367781.71,24744417.64,"504"
"4561","10740670000106",2015-08-07,8125837897.58,1.652578,8124217317.03,133861500.24,2955200.42,"1214"
"4562","3256793000100",2015-08-07,3915577990.12,8.0191322,3915422293.94,16433607.14,34185199.66,"241"
"4563","5164358000173",2015-08-07,347886645.59,2.806066,347916256.65,267195.04,20855.59,"143"
"4564","14386926000171",2015-08-07,1694325553.03,1.324602,1694254910.61,9441674.69,36569,"367"
"4565","14508643000155",2015-08-07,124496663.91,1.285781,124481718.56,6933122.68,2856955.75,"128"
"4566","10740658000193",2015-08-07,4231292207.83,1.734786,4231106192.31,346415.57,4674539.98,"761"
"4567","15154441000115",2015-08-07,304295428.87,0.993475,304206239.1,0,0,"116"
"4568","13593438000172",2015-08-07,193433658.81,149.4030501,193445856.46,0,0,"5"
"4569","2296928000190",2015-08-07,1372527127.04,5.99890341,1372505379.97,25841843.36,13681410.86,"159"
"4570","7442078000105",2015-09-01,4912926823.36,3.029785121,4912822896.91,320000,5838819.48,"621"
"4571","3399411000190",2015-09-01,6078064956.19,8.1157991,6076962345.28,57417424.03,18750349.24,"403"
"4572","19303793000146",2015-09-01,307375243.01,1.22819948,307366075.54,0,0,"95"
"4573","11492176000124",2015-09-01,886488951.4,1.6571234,886480486.28,242180.06,0,"88"
"4574","11898349000109",2015-09-01,266551705.74,1.4836874,263575449.88,15133.01,120093.53,"4003"
"4575","7972299000195",2015-09-01,495473754.71,1.6780176,497115476.71,11806.97,442247.23,"24383"
"4576","10986880000170",2015-09-01,645891660.12,1.7472799,645885110.46,0,0,"118"
"4577","11046645000181",2015-09-01,3886027231.57,1.688265457,3885958150.32,19870000,47744502.35,"19"
"4578","20216216000104",2015-09-01,140361425.96,1.1168112,140355394.05,0,0,"38"
"4579","2296928000190",2015-09-01,1471904777.11,6.053419956,1471865884.07,20172861.2,3806736.73,"162"
"4580","12845801000137",2015-09-01,473890359.65,1.4037789,512932781.67,0,0,"41"
"4581","13327340000173",2015-09-01,935889814.09,1.484503908,935866174,0,0,"303"
"4582","8702798000125",2015-09-01,1031385035.7,2.3598269,1031372449.57,0,0,"94"
"4583","19523306000150",2015-09-01,249594441.38,1.176881586,249585790.28,0,0,"33"
"4584","975480000106",2015-09-01,10105988521.55,20.3233196,10106210545.14,32321091.25,32206346.15,"353"
"4585","13322205000135",2015-09-01,4161751290.34,1.608347316,4161667359.11,1687895.99,225283.49,"584"
"4586","832435000100",2015-09-01,1181518244.59,2114.201541,1181463953.75,19020885,929418.42,"100"
"4587","19768733000107",2015-09-01,402432798.49,1.007191,402425748.8,0,0,"91"
"4588","20139534000100",2015-09-01,134385884.92,0.962652,134383735.15,0,0,"22"
"4589","10577503000188",2015-09-01,432304012.62,1.171925,432296081.79,0,5853,"169"
